episode_id,turn_idx,duration_sec,assumption_count_in_turn,new_assumption_count,implicature_load,gap_to_next_sec,next_response_type,next_turn_type_label,next_conversation_move_label
50989,17,23.274,5,5,4.6548,0.31999999999993634,Clarification,Substantive,Clarification Request (Specific)
50989,18,5.80600000000004,5,5,1.161200000000008,1.4610000000000127,Substantive,Substantive,Answer
50989,19,25.072000000000003,8,8,3.1340000000000003,1.1759999999999309,Substantive,Substantive,Assert / Elaborate
50989,20,132.95500000000004,10,10,13.295500000000004,0.6009999999999991,Substantive,Substantive,Assert / Elaborate
50989,21,70.76300000000003,10,10,7.076300000000003,0.7609999999999673,Substantive,Substantive,Answer
50989,22,0.7400000000000091,0,0,,0.6409999999999627,Substantive,Substantive,Assert / Elaborate
50989,23,20.375,5,5,4.075,0.04000000000007731,Substantive,Substantive,Correction / Challenge
50989,24,25.517999999999915,6,6,4.252999999999986,0.26100000000008095,Substantive,Substantive,Assert / Elaborate
50989,25,27.756999999999948,5,5,5.5513999999999895,0.2799999999999727,Substantive,Substantive,Assert / Elaborate
50989,26,68.30100000000004,5,5,13.660200000000009,0.31999999999993634,Clarification,Substantive,Clarification Request (Generic)
50989,27,1.441000000000031,0,0,,1.8419999999999845,Substantive,Substantive,Assert / Elaborate
50989,28,9.627000000000066,4,4,2.4067500000000166,0.6720000000000255,Substantive,Substantive,Assert / Elaborate
50989,29,37.406999999999925,5,5,7.481399999999985,0.8210000000000264,Backchannel,Substantive,Agree / Align
50989,30,2.5419999999999163,4,4,0.6354999999999791,0.20000000000004547,Substantive,Substantive,Agree / Align
50989,31,15.030999999999949,8,8,1.8788749999999936,0.22000000000002728,Clarification,Substantive,Clarification Request (Specific)
50989,32,17.692000000000007,5,5,3.5384000000000015,0.5,Substantive,Substantive,Assert / Elaborate
50989,33,140.56999999999994,10,10,14.056999999999993,0.7210000000000036,Clarification,Substantive,Clarification Request (Specific)
50989,34,32.52500000000009,7,7,4.646428571428585,0.16000000000008185,Substantive,Disrupted,Answer
50989,35,1.3209999999999127,4,4,0.33024999999997817,2.560999999999922,Substantive,Substantive,Assert / Elaborate
50989,36,7.005000000000109,4,4,1.7512500000000273,1.4809999999999945,Substantive,Substantive,Assert / Elaborate
50989,37,49.01700000000005,10,10,4.901700000000005,3.1599999999998545,Clarification,Substantive,Clarification Request (Generic)
50989,38,4.742000000000189,4,4,1.1855000000000473,1.3719999999998436,Substantive,Substantive,Assert / Elaborate
50989,39,15.097999999999956,5,5,3.019599999999991,0.6010000000001128,Clarification,Substantive,Clarification Request (Specific)
50989,40,0.9610000000000127,0,0,,0.16000000000008185,Substantive,Substantive,Assert / Elaborate
50989,41,41.9409999999998,10,10,4.19409999999998,0.3400000000001455,Clarification,Substantive,Clarification Request (Specific)
50989,42,20.131999999999834,5,5,4.026399999999967,0.12000000000011823,Substantive,Substantive,Assert / Elaborate
50989,43,26.570999999999913,7,7,3.7958571428571304,0.4010000000000673,Clarification,Substantive,Clarification Request (Specific)
50989,44,1.1400000000001,0,0,,0.6799999999998363,Substantive,Substantive,Assert / Elaborate
50989,45,75.34100000000012,10,10,7.534100000000012,0.8250000000000455,Substantive,Substantive,Correction / Challenge
50989,46,27.85699999999997,5,5,5.571399999999994,0.94399999999996,Substantive,Substantive,Assert / Elaborate
50989,47,227.7739999999999,10,10,22.77739999999999,0.22100000000000364,Silence/Abandonment,Substantive,Topic Shift
50989,48,54.33200000000011,5,5,10.866400000000022,1.0489999999999782,Substantive,Substantive,Assert / Elaborate
50989,49,72.07199999999989,7,7,10.295999999999983,0.22100000000000364,Substantive,Disrupted,Correction / Challenge
50989,50,14.486000000000104,5,5,2.8972000000000206,0.05999999999994543,Clarification,Disrupted,Clarification Request (Specific)
50989,51,0.20000000000004547,0,0,,0.03999999999996362,Substantive,Disrupted,Assert / Elaborate
50989,52,0.38000000000010914,4,4,0.09500000000002728,1.1009999999998854,Clarification,Disrupted,Clarification Request (Specific)
50989,53,0.2400000000000091,0,0,,0.03999999999996362,Substantive,Substantive,Assert / Elaborate
50989,54,11.04300000000012,4,4,2.76075000000003,0.03999999999996362,Substantive,Substantive,Assert / Elaborate
50989,55,11.20399999999995,4,4,2.8009999999999877,1.344000000000051,Substantive,Substantive,Assert / Elaborate
50989,56,43.718000000000075,5,5,8.743600000000015,0.6809999999998126,Substantive,Substantive,Assert / Elaborate
50989,57,104.79700000000025,10,10,10.479700000000026,0.23999999999978172,Substantive,Substantive,Assert / Elaborate
50989,58,27.13799999999992,6,6,4.522999999999986,0.38000000000010914,Substantive,Substantive,Correction / Challenge
50989,59,20.34999999999991,6,6,3.3916666666666515,0.6400000000003274,Silence/Abandonment,Substantive,Topic Shift
50989,60,0.419999999999618,3,3,0.13999999999987267,0.8210000000003674,Substantive,Substantive,Assert / Elaborate
50989,61,62.934999999999945,10,10,6.2934999999999945,0.2199999999997999,Clarification,Substantive,Clarification Request (Specific)
50989,62,8.213999999999942,5,5,1.6427999999999883,0.07999999999992724,Clarification,Disrupted,Clarification Request (Specific)
50989,63,5.641000000000076,0,0,,0.9600000000000364,Clarification,Substantive,Clarification Request (Specific)
50989,64,0.4600000000000364,4,4,0.1150000000000091,0.1410000000000764,Substantive,Substantive,Assert / Elaborate
50989,65,16.815999999999804,5,5,3.363199999999961,0.14000000000032742,Clarification,Substantive,Clarification Request (Generic)
50989,66,7.442000000000007,4,4,1.8605000000000018,1.3009999999999309,Substantive,Substantive,Assert / Elaborate
50989,67,27.327999999999975,6,6,4.554666666666662,0.44099999999980355,Clarification,Substantive,Clarification Request (Specific)
50989,68,12.525000000000091,5,5,2.505000000000018,1.1790000000000873,Substantive,Substantive,Assert / Elaborate
50989,69,50.60199999999986,10,10,5.060199999999986,0.3760000000002037,Clarification,Substantive,Clarification Request (Specific)
50989,70,46.28099999999995,7,7,6.6115714285714215,0.05999999999994543,Substantive,Substantive,Assert / Elaborate
50989,71,58.24299999999994,7,7,8.320428571428563,0.86200000000008,Clarification,Substantive,Clarification Request (Specific)
50989,72,5.938000000000102,4,4,1.4845000000000255,0.8840000000000146,Substantive,Substantive,Assert / Elaborate
50989,73,100.27500000000009,10,10,10.027500000000009,0.12099999999963984,Substantive,Substantive,Assert / Elaborate
50989,74,38.50700000000006,6,6,6.417833333333344,0.7409999999999854,Substantive,Substantive,Correction / Challenge
50989,75,50.20900000000029,10,10,5.020900000000029,0.4399999999995998,Substantive,Substantive,Stonewalling / Non-Response
50989,76,25.557999999999993,6,6,4.259666666666665,1.68100000000004,Substantive,Procedural,Stonewalling / Non-Response
50989,77,0.9810000000002219,4,4,0.24525000000005548,,Silence/Abandonment,,
50990,0,32.832,6,6,5.472,0.37999999999999545,Substantive,Substantive,Assert / Elaborate
50990,1,45.711,10,10,4.5710999999999995,0.020000000000010232,Substantive,Disrupted,Correction / Challenge
50990,2,1.1609999999999872,5,5,0.23219999999999744,0.5810000000000031,Substantive,Substantive,Stonewalling / Non-Response
50990,3,2.7620000000000005,4,4,0.6905000000000001,1.2999999999999972,Substantive,Substantive,Assert / Elaborate
50990,4,1.9220000000000113,4,4,0.4805000000000028,1.840999999999994,Substantive,Substantive,Agree / Align
50990,5,14.512,5,5,2.9024,2.701999999999998,Substantive,Substantive,Assert / Elaborate
50990,6,18.427999999999997,5,5,3.6855999999999995,0.16200000000000614,Substantive,Substantive,Assert / Elaborate
50990,7,31.986999999999995,6,6,5.3311666666666655,0.2400000000000091,Silence/Abandonment,Substantive,Topic Shift
50990,8,30.317000000000007,7,7,4.331000000000001,0.21999999999999886,Substantive,Disrupted,Correction / Challenge
50990,9,8.60299999999998,4,4,2.150749999999995,2.820999999999998,Clarification,Substantive,Clarification Request (Specific)
50990,10,2.741000000000014,4,4,0.6852500000000035,0.47999999999998977,Substantive,Substantive,Assert / Elaborate
50990,11,98.82800000000003,8,8,12.353500000000004,0.67999999999995,Clarification,Substantive,Clarification Request (Specific)
50990,12,46.652000000000044,6,6,7.77533333333334,0.2999999999999545,Substantive,Substantive,Assert / Elaborate
50990,13,34.24300000000005,5,5,6.84860000000001,1.6809999999999832,Substantive,Substantive,Assert / Elaborate
50990,14,9.283000000000015,5,5,1.8566000000000031,0.6200000000000045,Substantive,Substantive,Assert / Elaborate
50990,15,113.27800000000002,10,10,11.327800000000002,0.6359999999999673,Substantive,Substantive,Answer
50990,16,6.985000000000014,4,4,1.7462500000000034,0.13999999999998636,Substantive,Substantive,Assert / Elaborate
50990,17,65.73699999999997,10,10,6.573699999999997,0.36000000000001364,Substantive,Substantive,Correction / Challenge
50990,18,21.55899999999997,5,5,4.311799999999994,2.1000000000000227,Substantive,Substantive,Assert / Elaborate
50990,19,23.055000000000064,4,4,5.763750000000016,0.18099999999992633,Clarification,Substantive,Clarification Request (Generic)
50990,20,34.50300000000004,5,5,6.900600000000009,1.316000000000031,Substantive,Substantive,Assert / Elaborate
50990,21,192.3499999999999,10,10,19.234999999999992,0.9660000000000082,Clarification,Substantive,Clarification Request (Specific)
50990,22,36.63300000000004,5,5,7.326600000000008,1.933999999999969,Substantive,Substantive,Answer
50990,23,0.5610000000000355,3,3,0.18700000000001182,0.7809999999999491,Substantive,Substantive,Assert / Elaborate
50990,24,42.752000000000066,5,5,8.550400000000014,0.2799999999999727,Substantive,Substantive,Assert / Elaborate
50990,25,5.605000000000018,4,4,1.4012500000000045,0.5,Substantive,Substantive,Assert / Elaborate
50990,26,17.254999999999995,5,5,3.450999999999999,0.37999999999999545,Clarification,Substantive,Clarification Request (Specific)
50990,27,41.721000000000004,4,4,10.430250000000001,0.4399999999999409,Clarification,Substantive,Clarification Request (Specific)
50990,28,0.5800000000000409,3,3,0.19333333333334699,1.8010000000000446,Substantive,Substantive,Assert / Elaborate
50990,29,7.242999999999938,5,5,1.4485999999999877,0.10000000000002274,Clarification,Substantive,Clarification Request (Specific)
50990,30,20.987999999999943,5,5,4.197599999999989,0.68100000000004,Substantive,Disrupted,Self-Correction
50990,31,35.16399999999999,5,5,7.032799999999997,1.2409999999999854,Substantive,Substantive,Answer
50990,32,1.280999999999949,4,4,0.32024999999998727,1.5410000000001673,Substantive,Substantive,Assert / Elaborate
50990,33,10.508000000000038,5,5,2.1016000000000075,1.4409999999998035,Clarification,Substantive,Clarification Request (Generic)
50990,34,12.329000000000178,5,5,2.4658000000000357,1.280999999999949,Substantive,Substantive,Assert / Elaborate
50990,35,84.29299999999989,10,10,8.429299999999989,1.9010000000000673,Substantive,Substantive,Stonewalling / Non-Response
50990,36,1.2609999999999673,5,5,0.25219999999999343,1.8810000000000855,Substantive,Substantive,Assert / Elaborate
50990,37,7.225999999999885,4,4,1.8064999999999714,0.4249999999999545,Clarification,Substantive,Clarification Request (Specific)
50990,38,19.66800000000012,6,6,3.27800000000002,0.4210000000000491,Substantive,Substantive,Stonewalling / Non-Response
50990,39,2.0009999999999764,5,5,0.4001999999999953,1.622000000000071,Clarification,Substantive,Clarification Request (Specific)
50990,40,1.4209999999998217,4,4,0.35524999999995543,2.0620000000001255,Substantive,Substantive,Assert / Elaborate
50990,41,48.024999999999864,5,5,9.604999999999972,0.3200000000001637,Substantive,Substantive,Answer
50990,42,7.024999999999864,5,5,1.4049999999999727,1.7619999999999436,Substantive,Substantive,Assert / Elaborate
50990,43,4.503000000000156,3,3,1.501000000000052,0.4199999999998454,Silence/Abandonment,Disrupted,Topic Shift
50990,44,18.458000000000084,5,5,3.6916000000000166,1.1610000000000582,Substantive,Substantive,Assert / Elaborate
50990,45,18.37200000000007,4,4,4.593000000000018,0.05999999999994543,Substantive,Substantive,Assert / Elaborate
50990,46,21.613000000000056,4,4,5.403250000000014,0.4399999999998272,Substantive,Substantive,Correction / Challenge
50990,47,24.994000000000142,6,6,4.165666666666691,1.6609999999998308,Substantive,Substantive,Assert / Elaborate
50990,48,17.57400000000007,6,6,2.9290000000000114,0.6200000000001182,Substantive,Substantive,Assert / Elaborate
50990,49,18.135999999999967,5,5,3.6271999999999935,0.03999999999996362,Substantive,Disrupted,Assert / Elaborate
50990,50,1.4200000000000728,0,0,,0.15999999999985448,Substantive,Substantive,Assert / Elaborate
50990,51,5.221000000000004,4,4,1.305250000000001,0.31999999999993634,Clarification,Disrupted,Clarification Request (Specific)
50990,52,0.16000000000008185,0,0,,1.8209999999999127,Substantive,Substantive,Assert / Elaborate
50990,53,141.51700000000005,10,10,14.151700000000005,0.03999999999996362,Substantive,Disrupted,Correction / Challenge
50990,54,20.513000000000147,5,5,4.102600000000029,0.6399999999998727,Substantive,Substantive,Assert / Elaborate
50990,55,26.800000000000182,6,6,4.466666666666697,1.0809999999999036,Substantive,Substantive,Assert / Elaborate
50990,56,25.777000000000044,5,5,5.155400000000009,1.18100000000004,Clarification,Substantive,Clarification Request (Specific)
50990,57,39.375,8,8,4.921875,0.03999999999996362,Clarification,Substantive,Clarification Request (Specific)
50990,58,5.320999999999913,4,4,1.3302499999999782,1.5009999999999764,Substantive,Substantive,Self-Correction
50990,59,6.382000000000062,4,4,1.5955000000000155,2.6189999999999145,Substantive,Substantive,Assert / Elaborate
50990,60,2.782000000000153,5,5,0.5564000000000305,1.199999999999818,Substantive,Substantive,Assert / Elaborate
50990,61,8.784000000000106,5,5,1.756800000000021,0.18000000000006366,Substantive,Substantive,Assert / Elaborate
50990,62,13.946999999999889,4,4,3.4867499999999723,2.3020000000001346,Substantive,Substantive,Assert / Elaborate
50990,63,5.283999999999878,5,5,1.0567999999999755,0.7519999999999527,Clarification,Substantive,Clarification Request (Specific)
50990,64,13.264000000000124,5,5,2.652800000000025,0.15999999999985448,Substantive,Disrupted,Self-Correction
50990,65,19.017000000000053,5,5,3.8034000000000106,0.5199999999999818,Substantive,Substantive,Answer
50990,66,1.7820000000001528,4,4,0.4455000000000382,0.8809999999998581,Clarification,Disrupted,Clarification Request (Generic)
50990,67,1.8630000000000564,4,4,0.4657500000000141,0.9200000000000728,Substantive,Substantive,Assert / Elaborate
50990,68,53.91099999999983,5,5,10.782199999999966,1.0750000000000455,Substantive,Substantive,Correction / Challenge
50990,69,2.963999999999942,4,4,0.7409999999999854,0.38000000000010914,Substantive,Disrupted,Assert / Elaborate
50990,70,2.844000000000051,0,0,,1.0009999999999764,Substantive,Substantive,Assert / Elaborate
50990,71,38.70699999999988,5,5,7.741399999999976,0.4800000000000182,Clarification,Substantive,Clarification Request (Specific)
50990,72,4.125,4,4,1.03125,0.08000000000015461,Substantive,Substantive,Assert / Elaborate
50990,73,38.037000000000035,5,5,7.607400000000007,0.11999999999989086,Substantive,Disrupted,Assert / Elaborate
50990,74,35.66300000000001,5,5,7.132600000000002,0.37999999999988177,Substantive,Substantive,Stonewalling / Non-Response
50990,75,1.8810000000000855,0,0,,0.22000000000002728,Substantive,Substantive,Self-Correction
50990,76,1.4400000000000546,5,5,0.2880000000000109,0.2599999999999909,Substantive,Substantive,Assert / Elaborate
50990,77,11.704999999999927,4,4,2.926249999999982,2.060999999999922,Clarification,Substantive,Clarification Request (Specific)
50990,78,4.061000000000149,5,5,0.8122000000000298,0.5399999999999636,Substantive,Substantive,Assert / Elaborate
50990,79,21.160000000000082,6,6,3.52666666666668,1.1609999999998308,Substantive,Substantive,Correction / Challenge
50990,80,5.72400000000016,5,5,1.144800000000032,0.13999999999987267,Substantive,Substantive,Assert / Elaborate
50990,81,35.19900000000007,7,7,5.028428571428582,0.16000000000008185,Substantive,Substantive,Assert / Elaborate
50990,82,14.10499999999979,4,4,3.5262499999999477,1.469000000000051,Substantive,Substantive,Assert / Elaborate
50990,83,18.78099999999995,4,4,4.695249999999987,0.11999999999989086,Clarification,Disrupted,Clarification Request (Generic)
50990,84,1.4210000000002765,3,3,0.47366666666675883,1.6599999999998545,Substantive,Substantive,Assert / Elaborate
50990,85,5.742999999999938,4,4,1.4357499999999845,0.16000000000030923,Substantive,Disrupted,Assert / Elaborate
50990,86,3.000999999999749,4,4,0.7502499999999372,0.03999999999996362,Substantive,Substantive,Assert / Elaborate
50990,87,27.278000000000247,5,5,5.455600000000049,0.9110000000000582,Clarification,Substantive,Clarification Request (Specific)
50990,88,24.52699999999959,4,4,6.131749999999897,0.42000000000007276,Substantive,Substantive,Assert / Elaborate
50990,89,23.008000000000266,5,5,4.601600000000053,0.11999999999989086,Substantive,Substantive,Assert / Elaborate
50990,90,3.1230000000000473,5,5,0.6246000000000095,0.07999999999992724,Substantive,Substantive,Assert / Elaborate
50990,91,94.57200000000012,10,10,9.457200000000011,1.2399999999997817,Clarification,Substantive,Clarification Request (Specific)
50990,92,1.3409999999998945,5,5,0.2681999999999789,0.14000000000032742,Backchannel,Backchannel,Agree / Align
50990,93,1.1399999999998727,0,0,,1.2139999999999418,Substantive,Substantive,Assert / Elaborate
50990,94,74.83600000000024,10,10,7.483600000000024,1.2210000000000036,Substantive,Substantive,Assert / Elaborate
50990,95,101.41799999999967,8,8,12.677249999999958,0.08000000000038199,Substantive,Substantive,Assert / Elaborate
50990,96,9.226999999999862,4,4,2.3067499999999654,1.2869999999998072,Substantive,Disrupted,Assert / Elaborate
50990,97,16.010999999999967,5,5,3.2021999999999933,0.03999999999996362,Substantive,Substantive,Stonewalling / Non-Response
50990,98,0.3000000000001819,0,0,,0.36000000000012733,Substantive,Substantive,Assert / Elaborate
50990,99,26.703999999999724,5,5,5.340799999999945,1.4210000000002765,Clarification,Disrupted,Clarification Request (Specific)
50990,100,0.8409999999998945,4,4,0.21024999999997362,0.9809999999997672,Substantive,Substantive,Assert / Elaborate
50990,101,109.66300000000001,10,10,10.9663,0.7400000000002365,Clarification,Substantive,Clarification Request (Specific)
50990,102,65.5329999999999,6,6,10.92216666666665,0.8809999999998581,Clarification,Substantive,Clarification Request (Generic)
50990,103,21.45300000000043,5,5,4.290600000000086,0.13999999999987267,Clarification,Substantive,Clarification Request (Specific)
50990,104,29.014000000000124,7,7,4.144857142857161,2.6419999999998254,Substantive,Substantive,Assert / Elaborate
50990,105,36.271999999999935,5,5,7.254399999999987,0.2800000000002001,Clarification,Substantive,Clarification Request (Specific)
50990,106,1.3209999999999127,4,4,0.33024999999997817,0.27999999999974534,Backchannel,Backchannel,Agree / Align
50990,107,0.580000000000382,0,0,,0.8599999999996726,Substantive,Substantive,Assert / Elaborate
50990,108,29.63000000000011,10,10,2.9630000000000107,0.09999999999990905,Substantive,Substantive,Assert / Elaborate
50990,109,31.84400000000005,6,6,5.307333333333342,0.93100000000004,Clarification,Substantive,Clarification Request (Specific)
50990,110,57.99400000000014,5,5,11.598800000000029,2.3779999999997017,Substantive,Substantive,Assert / Elaborate
50990,111,15.085000000000036,4,4,3.771250000000009,0.05999999999994543,Clarification,Substantive,Clarification Request (Specific)
50990,112,11.624000000000251,5,5,2.3248000000000504,1.4800000000000182,Substantive,Substantive,Assert / Elaborate
50990,113,33.71799999999985,6,6,5.6196666666666415,0.7809999999999491,Clarification,Substantive,Clarification Request (Specific)
50990,114,4.663000000000011,4,4,1.1657500000000027,0.24000000000023647,Clarification,Substantive,Clarification Request (Generic)
50990,115,30.471000000000004,6,6,5.078500000000001,2.4420000000000073,Clarification,Disrupted,Clarification Request (Specific)
50990,116,5.3449999999998,4,4,1.33624999999995,0.9200000000000728,Substantive,Substantive,Answer
50990,117,2.4220000000000255,4,4,0.6055000000000064,1.4609999999997854,Substantive,Substantive,Assert / Elaborate
50990,118,18.23199999999997,5,5,3.646399999999994,0.900000000000091,Clarification,Substantive,Clarification Request (Generic)
50990,119,9.675000000000182,5,5,1.9350000000000365,1.6619999999998072,Clarification,Disrupted,Clarification Request (Generic)
50990,120,0.5399999999999636,0,0,,0.9810000000002219,Clarification,Substantive,Clarification Request (Generic)
50990,121,19.447999999999865,5,5,3.889599999999973,1.4200000000000728,Clarification,Substantive,Clarification Request (Specific)
50990,122,4.481999999999971,3,3,1.4939999999999902,3.9479999999998654,Backchannel,Backchannel,Answer
50990,123,3.14200000000028,4,4,0.78550000000007,0.4800000000000182,Substantive,Substantive,Assert / Elaborate
50990,124,3.7419999999997344,5,5,0.7483999999999469,3.1210000000000946,Substantive,Substantive,Stonewalling / Non-Response
50990,125,0.7409999999999854,0,0,,0.4600000000000364,Substantive,Disrupted,Assert / Elaborate
50990,126,6.963000000000193,5,5,1.3926000000000385,0.01999999999998181,Substantive,Substantive,Assert / Elaborate
50990,127,7.723999999999705,5,5,1.544799999999941,0.14000000000032742,Substantive,Substantive,Assert / Elaborate
50990,128,48.35699999999997,5,5,9.671399999999995,0.25999999999976353,Substantive,Substantive,Assert / Elaborate
50990,129,30.347999999999956,5,5,6.0695999999999914,2.701000000000022,Substantive,Substantive,Stonewalling / Non-Response
50990,130,4.161000000000058,4,4,1.0402500000000146,0.2849999999998545,Substantive,Substantive,Agree / Align
50990,131,6.1840000000001965,4,4,1.5460000000000491,0.3000000000001819,Substantive,Substantive,Agree / Align
50990,132,20.773999999999887,5,5,4.154799999999978,0.7599999999997635,Silence/Abandonment,Substantive,Topic Shift
50990,133,3.230000000000018,3,3,1.0766666666666727,,Silence/Abandonment,,
50991,0,78.90299999999999,10,10,7.890299999999999,0.060000000000002274,Clarification,Disrupted,Clarification Request (Generic)
50991,1,0.2600000000000051,0,0,,0.5,Substantive,Disrupted,Answer
50991,2,1.1599999999999966,0,0,,0.2599999999999909,Clarification,Procedural,Clarification Request (Generic)
50991,3,0.5,4,4,0.125,0.4000000000000057,Substantive,Procedural,Stonewalling / Non-Response
50991,4,0.6400000000000006,5,5,0.1280000000000001,0.28000000000000114,Clarification,Disrupted,Clarification Request (Specific)
50991,5,8.89,3,3,2.9633333333333334,0.20000000000000284,Substantive,Substantive,Assert / Elaborate
50991,6,54.468,8,8,6.8085,1.8009999999999877,Substantive,Substantive,Assert / Elaborate
50991,7,19.527000000000015,5,5,3.905400000000003,0.4399999999999977,Clarification,Substantive,Clarification Request (Generic)
50991,8,14.488,5,5,2.8975999999999997,1.2399999999999807,Substantive,Substantive,Assert / Elaborate
50991,9,70.57000000000002,10,10,7.057000000000002,0.6999999999999886,Clarification,Substantive,Clarification Request (Specific)
50991,10,9.00200000000001,5,5,1.800400000000002,0.9209999999999923,Substantive,Substantive,Assert / Elaborate
50991,11,8.898000000000025,4,4,2.224500000000006,0.5199999999999818,Clarification,Substantive,Clarification Request (Specific)
50991,12,11.050000000000011,4,4,2.762500000000003,2.2999999999999545,Backchannel,Substantive,Agree / Align
50991,13,1.2200000000000273,4,4,0.3050000000000068,0.37999999999999545,Clarification,Substantive,Clarification Request (Specific)
50991,14,18.99000000000001,10,10,1.899000000000001,0.6009999999999991,Substantive,Substantive,Assert / Elaborate
50991,15,75.94599999999997,10,10,7.594599999999997,0.46100000000001273,Silence/Abandonment,Substantive,Topic Shift
50991,16,58.81299999999999,6,6,9.802166666666665,0.6410000000000196,Substantive,Substantive,Assert / Elaborate
50991,17,93.64700000000005,10,10,9.364700000000004,0.44099999999991724,Clarification,Substantive,Clarification Request (Specific)
50991,18,62.02800000000002,10,10,6.202800000000002,2.7420000000000755,Substantive,Substantive,Assert / Elaborate
50991,19,89.96299999999997,10,10,8.996299999999996,0.37999999999999545,Substantive,Disrupted,Stonewalling / Non-Response
50991,20,5.765999999999963,4,4,1.4414999999999907,2.1620000000000346,Substantive,Substantive,Correction / Challenge
50991,21,17.798999999999978,5,5,3.5597999999999956,1.5399999999999636,Silence/Abandonment,Substantive,Topic Shift
50991,22,43.38200000000006,5,5,8.676400000000012,0.07999999999992724,Substantive,Substantive,Assert / Elaborate
50991,23,70.3850000000001,10,10,7.038500000000011,0.17999999999994998,Clarification,Substantive,Clarification Request (Specific)
50991,24,24.813999999999965,8,8,3.1017499999999956,1.36099999999999,Substantive,Substantive,Assert / Elaborate
50991,25,80.70800000000008,10,10,8.070800000000009,0.25099999999997635,Clarification,Substantive,Clarification Request (Specific)
50991,26,28.912000000000035,6,6,4.818666666666672,0.03999999999996362,Clarification,Substantive,Clarification Request (Generic)
50991,27,0.2999999999999545,4,4,0.07499999999998863,0.22000000000002728,Substantive,Substantive,Assert / Elaborate
50991,28,0.7609999999999673,4,4,0.19024999999999181,0.4800000000000182,Substantive,Substantive,Assert / Elaborate
50991,29,45.98000000000002,5,5,9.196000000000003,1.0059999999999718,Substantive,Substantive,Assert / Elaborate
50991,30,67.43500000000006,10,10,6.743500000000006,1.7799999999999727,Substantive,Substantive,Correction / Challenge
50991,31,55.778999999999996,10,10,5.5779,0.6400000000001,Clarification,Substantive,Clarification Request (Specific)
50991,32,44.263999999999896,6,6,7.377333333333316,0.6600000000000819,Substantive,Substantive,Assert / Elaborate
50991,33,91.40099999999984,10,10,9.140099999999984,0.8430000000000746,Substantive,Substantive,Assert / Elaborate
50991,34,56.05099999999993,10,10,5.605099999999993,0.060000000000172804,Substantive,Substantive,Assert / Elaborate
50991,35,105.75900000000001,10,10,10.5759,0.6799999999998363,Clarification,Substantive,Clarification Request (Specific)
50991,36,13.564000000000078,5,5,2.7128000000000156,1.7000000000000455,Substantive,Substantive,Assert / Elaborate
50991,37,56.11199999999985,7,7,8.015999999999979,2.0570000000000164,Substantive,Substantive,Assert / Elaborate
50991,38,3.701000000000022,4,4,0.9252500000000055,0.2400000000000091,Substantive,Substantive,Assert / Elaborate
50991,39,24.848999999999933,10,10,2.4848999999999934,2.081000000000131,Substantive,Substantive,Agree / Align
50991,40,13.76299999999992,5,5,2.752599999999984,0.9400000000000546,Substantive,Substantive,Assert / Elaborate
50991,41,53.827,10,10,5.3827,1.8009999999999309,Clarification,Substantive,Clarification Request (Specific)
50991,42,5.781000000000176,4,4,1.445250000000044,0.1999999999998181,Substantive,Substantive,Assert / Elaborate
50991,43,93.28300000000013,10,10,9.328300000000013,0.58199999999988,Substantive,Substantive,Answer
50991,44,16.010999999999967,5,5,3.2021999999999933,1.4010000000000673,Substantive,Substantive,Assert / Elaborate
50991,45,35.817999999999984,8,8,4.477249999999998,0.68100000000004,Substantive,Substantive,Assert / Elaborate
50991,46,64.17399999999998,7,7,9.167714285714283,0.6200000000001182,Substantive,Substantive,Assert / Elaborate
50991,47,87.93200000000002,10,10,8.793200000000002,1.0679999999999836,Clarification,Substantive,Clarification Request (Specific)
50991,48,4.261999999999944,4,4,1.065499999999986,1.7010000000000218,Substantive,Substantive,Assert / Elaborate
50991,49,53.02299999999991,10,10,5.302299999999991,0.2400000000000091,Clarification,Substantive,Clarification Request (Specific)
50991,50,6.461999999999989,4,4,1.6154999999999973,0.6600000000000819,Substantive,Substantive,Assert / Elaborate
50991,51,38.972999999999956,10,10,3.8972999999999955,0.16000000000008185,Substantive,Substantive,Stonewalling / Non-Response
50991,52,63.873999999999796,9,9,7.097111111111088,,Silence/Abandonment,,
50992,0,70.595,10,10,7.0595,0.4399999999999977,Backchannel,Backchannel,Answer
50992,1,0.3810000000000002,3,3,0.12700000000000009,1.6529999999999916,Substantive,Substantive,Assert / Elaborate
50992,2,16.019000000000005,4,4,4.004750000000001,0.7609999999999957,Substantive,Substantive,Answer
50992,3,1.0620000000000118,4,4,0.26550000000000296,2.634999999999991,Substantive,Substantive,Assert / Elaborate
50992,4,10.524000000000001,4,4,2.6310000000000002,0.519999999999996,Substantive,Substantive,Assert / Elaborate
50992,5,24.607000000000014,5,5,4.921400000000003,0.5999999999999943,Clarification,Substantive,Clarification Request (Specific)
50992,6,19.324000000000012,5,5,3.8648000000000025,1.1399999999999864,Substantive,Substantive,Assert / Elaborate
50992,7,30.173000000000002,10,10,3.0173,1.100999999999999,Clarification,Substantive,Clarification Request (Specific)
50992,8,24.239000000000004,5,5,4.847800000000001,0.13999999999998636,Substantive,Substantive,Assert / Elaborate
50992,9,95.90700000000001,10,10,9.590700000000002,0.4200000000000159,Clarification,Substantive,Clarification Request (Specific)
50992,10,48.30899999999997,6,6,8.051499999999995,0.6949999999999932,Substantive,Substantive,Assert / Elaborate
